# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "8" "-p" "-B" "-C" "-M" "--fraction" "-a" "calb_features.gtf" "-o" "counts.txt" "results/A1_S1_STAR/Aligned.sortedByCoord.out.bam" "results/A1_S1_STAR/Aligned.toTranscriptome.out.bam" "results/A2_S2_STAR/Aligned.sortedByCoord.out.bam" "results/A2_S2_STAR/Aligned.toTranscriptome.out.bam" "results/A3_S3_STAR/Aligned.sortedByCoord.out.bam" "results/A3_S3_STAR/Aligned.toTranscriptome.out.bam" "results/B1_S4_STAR/Aligned.sortedByCoord.out.bam" "results/B1_S4_STAR/Aligned.toTranscriptome.out.bam" "results/B2_S5_STAR/Aligned.sortedByCoord.out.bam" "results/B2_S5_STAR/Aligned.toTranscriptome.out.bam" "results/B3_S6_STAR/Aligned.sortedByCoord.out.bam" "results/B3_S6_STAR/Aligned.toTranscriptome.out.bam" "results/C1_S7_STAR/Aligned.sortedByCoord.out.bam" "results/C1_S7_STAR/Aligned.toTranscriptome.out.bam" "results/C2_S8_STAR/Aligned.sortedByCoord.out.bam" "results/C2_S8_STAR/Aligned.toTranscriptome.out.bam" "results/C3_S9_STAR/Aligned.sortedByCoord.out.bam" "results/C3_S9_STAR/Aligned.toTranscriptome.out.bam" "results/D1_S10_STAR/Aligned.sortedByCoord.out.bam" "results/D1_S10_STAR/Aligned.toTranscriptome.out.bam" "results/D2_S11_STAR/Aligned.sortedByCoord.out.bam" "results/D2_S11_STAR/Aligned.toTranscriptome.out.bam" "results/D3_S12_STAR/Aligned.sortedByCoord.out.bam" "results/D3_S12_STAR/Aligned.toTranscriptome.out.bam" "results/E1_S13_STAR/Aligned.sortedByCoord.out.bam" "results/E1_S13_STAR/Aligned.toTranscriptome.out.bam" "results/E2_S14_STAR/Aligned.sortedByCoord.out.bam" "results/E2_S14_STAR/Aligned.toTranscriptome.out.bam" "results/E3_S15_STAR/Aligned.sortedByCoord.out.bam" "results/E3_S15_STAR/Aligned.toTranscriptome.out.bam" "results/F1_S16_STAR/Aligned.sortedByCoord.out.bam" "results/F1_S16_STAR/Aligned.toTranscriptome.out.bam" "results/F2_S17_STAR/Aligned.sortedByCoord.out.bam" "results/F2_S17_STAR/Aligned.toTranscriptome.out.bam" "results/F3_S18_STAR/Aligned.sortedByCoord.out.bam" "results/F3_S18_STAR/Aligned.toTranscriptome.out.bam" 
Geneid	Chr	Start	End	Strand	Length	results/A1_S1_STAR/Aligned.sortedByCoord.out.bam	results/A1_S1_STAR/Aligned.toTranscriptome.out.bam	results/A2_S2_STAR/Aligned.sortedByCoord.out.bam	results/A2_S2_STAR/Aligned.toTranscriptome.out.bam	results/A3_S3_STAR/Aligned.sortedByCoord.out.bam	results/A3_S3_STAR/Aligned.toTranscriptome.out.bam	results/B1_S4_STAR/Aligned.sortedByCoord.out.bam	results/B1_S4_STAR/Aligned.toTranscriptome.out.bam	results/B2_S5_STAR/Aligned.sortedByCoord.out.bam	results/B2_S5_STAR/Aligned.toTranscriptome.out.bam	results/B3_S6_STAR/Aligned.sortedByCoord.out.bam	results/B3_S6_STAR/Aligned.toTranscriptome.out.bam	results/C1_S7_STAR/Aligned.sortedByCoord.out.bam	results/C1_S7_STAR/Aligned.toTranscriptome.out.bam	results/C2_S8_STAR/Aligned.sortedByCoord.out.bam	results/C2_S8_STAR/Aligned.toTranscriptome.out.bam	results/C3_S9_STAR/Aligned.sortedByCoord.out.bam	results/C3_S9_STAR/Aligned.toTranscriptome.out.bam	results/D1_S10_STAR/Aligned.sortedByCoord.out.bam	results/D1_S10_STAR/Aligned.toTranscriptome.out.bam	results/D2_S11_STAR/Aligned.sortedByCoord.out.bam	results/D2_S11_STAR/Aligned.toTranscriptome.out.bam	results/D3_S12_STAR/Aligned.sortedByCoord.out.bam	results/D3_S12_STAR/Aligned.toTranscriptome.out.bam	results/E1_S13_STAR/Aligned.sortedByCoord.out.bam	results/E1_S13_STAR/Aligned.toTranscriptome.out.bam	results/E2_S14_STAR/Aligned.sortedByCoord.out.bam	results/E2_S14_STAR/Aligned.toTranscriptome.out.bam	results/E3_S15_STAR/Aligned.sortedByCoord.out.bam	results/E3_S15_STAR/Aligned.toTranscriptome.out.bam	results/F1_S16_STAR/Aligned.sortedByCoord.out.bam	results/F1_S16_STAR/Aligned.toTranscriptome.out.bam	results/F2_S17_STAR/Aligned.sortedByCoord.out.bam	results/F2_S17_STAR/Aligned.toTranscriptome.out.bam	results/F3_S18_STAR/Aligned.sortedByCoord.out.bam	results/F3_S18_STAR/Aligned.toTranscriptome.out.bam
C5_05030C_B	Ca22chr5B_C_albicans_SC5314	1102590	1104743	-	2154	1950.08	0	2760.50	0	1888.50	0	2789.50	0	2548.50	0	1856	0	1632.25	0	1389	0	1839	0	3833.25	0	4094	0	4819	0	3661.50	0	2507	0	2456.50	0	1865	0	2732	0	2401	0
C5_05040W_B	Ca22chr5B_C_albicans_SC5314	1104851	1106299	+	1449	933.25	0	1340.75	0	1037	0	1498	0	1424.50	0	1105.06	0	812.50	0	767	0	1034	0	1479.50	0	1704	0	2200.75	0	1631.50	0	1081.50	0	1100.25	0	924.50	0	1172.17	0	1136.42	0
C5_05050W_B	Ca22chr5B_C_albicans_SC5314	1108007	1109059	+	1053	448609.84	0	534336.99	0	427527.37	0	655406.01	0	516150.02	0	424151.44	0	309761.09	0	363067.48	0	407735.35	0	369358.89	0	374978.38	0	474250.47	0	403951.35	0	255351.69	0	269996.92	0	237319.19	0	341282.40	0	252567.72	0
C5_05060C_B	Ca22chr5B_C_albicans_SC5314	1109199	1109684	-	486	460.50	0	520.50	0	297	0	664.50	0	587.50	0	458	0	358	0	338.50	0	327.50	0	376	0	379	0	449	0	297	0	198	0	230	0	180	0	233	0	167	0
C5_05070W_B	Ca22chr5B_C_albicans_SC5314	1109954	1112257	+	2304	2068	0	2436.50	0	2041	0	3198.25	0	2814.50	0	2277.50	0	2205.50	0	1694.50	0	2164.50	0	2347	0	2586.50	0	3251.50	0	2529.67	0	1759.50	0	1680.50	0	1164	0	1891.50	0	1495	0
C5_05080W_B	Ca22chr5B_C_albicans_SC5314	1119157	1121214	+	2058	3376	0	5384.25	0	4463.08	0	6846	0	5922.92	0	5041.17	0	5164.33	0	3671.33	0	5376.90	0	4284	0	5114.50	0	6553.50	0	11192.08	0	6503.92	0	7398.83	0	6152.50	0	8652.75	0	8492.75	0
C5_05090W_B	Ca22chr5B_C_albicans_SC5314	1121671	1122936	+	1266	290	0	354	0	342	0	427	0	401	0	253	0	253	0	205.75	0	288	0	400	0	464.50	0	545	0	396	0	250.50	0	276.50	0	222	0	264	0	327	0
C5_05100C_B	Ca22chr5B_C_albicans_SC5314;Ca22chr5B_C_albicans_SC5314	1123025;1124693	1124596;1124713	-;-	1593	642	0	787.50	0	488.50	0	617.50	0	550.50	0	470.50	0	474	0	291.50	0	421	0	459.50	0	607.50	0	609.50	0	491.50	0	349.50	0	347	0	256	0	377	0	425.62	0
C5_05110C_B	Ca22chr5B_C_albicans_SC5314	1125285	1127639	-	2355	2534	0	3651.50	0	2784	0	3407.75	0	2710.50	0	2158.50	0	1936.50	0	1899	0	2094	0	3333.50	0	3977	0	5133.75	0	3848.75	0	2423	0	2450	0	1937.50	0	2868.50	0	2648.50	0
C5_05120W_B	Ca22chr5B_C_albicans_SC5314	1127902	1129491	+	1590	1728	0	2172.50	0	1737.33	0	2322	0	1861	0	1592.50	0	1420	0	1128	0	1564	0	1604.17	0	1663.50	0	2268	0	2022	0	1215.50	0	1210.67	0	1052	0	1512.50	0	1314.50	0
C5_05130C_B	Ca22chr5B_C_albicans_SC5314	1129546	1130271	-	726	259	0	314	0	247	0	310	0	266	0	232.50	0	173.50	0	140.50	0	182.50	0	470.50	0	567.50	0	748.50	0	574.50	0	330	0	365.50	0	272	0	413	0	348.50	0
C5_05140W_B	Ca22chr5B_C_albicans_SC5314	1130392	1131450	+	1059	785	0	1155	0	798	0	1047.50	0	820.50	0	495.50	0	607.50	0	498	0	660	0	1611	0	1731.50	0	2279	0	1379.50	0	1051.50	0	863	0	756	0	1023	0	921.50	0
C5_05150C_B	Ca22chr5B_C_albicans_SC5314	1131445	1132746	-	1302	579	0	721	0	460	0	697	0	562	0	433	0	369	0	274	0	485	0	1017.50	0	1046	0	1427.50	0	1059	0	722	0	615	0	449.33	0	680	0	529	0
C5_05160C_B	Ca22chr5B_C_albicans_SC5314	1132924	1133445	-	522	702	0	814	0	545	0	686	0	634	0	408	0	349	0	375	0	436	0	1009	0	978	0	1412.83	0	974.50	0	629	0	546	0	481	0	713	0	554	0
C5_05170W_B	Ca22chr5B_C_albicans_SC5314	1133948	1136044	+	2097	2633.25	0	3391	0	3045	0	3284	0	2713	0	2311.75	0	2050.50	0	1721.25	0	2347.50	0	4141.67	0	4939.50	0	6025.67	0	4607	0	3036.22	0	3048.50	0	2188.67	0	3206.50	0	3035	0
C5_05180W_B	Ca22chr5B_C_albicans_SC5314	1137276	1138499	+	1224	68	0	83	0	52.50	0	119.50	0	91.50	0	73.33	0	57.50	0	54	0	56	0	33	0	24	0	27.50	0	17.50	0	24	0	16.50	0	18.50	0	21.50	0	21	0
C5_05190W_B	Ca22chr5B_C_albicans_SC5314	1139387	1140301	+	915	4742.25	0	7528.25	0	6163.75	0	6271.67	0	5078.17	0	3945.50	0	4917	0	3601	0	5844.50	0	3158.50	0	3453	0	4612.17	0	3775.50	0	2493.50	0	2488	0	2134.79	0	3635	0	3210.50	0
C5_05200C_B	Ca22chr5B_C_albicans_SC5314	1140368	1141672	-	1305	3327.50	0	4331.67	0	3105.50	0	4438	0	3834	0	3029.50	0	2312	0	2087.50	0	2602.50	0	10133.83	0	11155.42	0	13657.67	0	10227.65	0	6762.50	0	6729.17	0	5444	0	8099.17	0	6524.67	0
C5_05210W_B	Ca22chr5B_C_albicans_SC5314	1142011	1143459	+	1449	2463	0	3220.50	0	2589	0	2873.50	0	2582.18	0	2061.25	0	1627	0	1514	0	1842	0	5356	0	5566.42	0	6788	0	5305.33	0	3625.83	0	3498	0	2751.75	0	4153.50	0	3544.33	0
C5_05220W_B	Ca22chr5B_C_albicans_SC5314	1143654	1144943	+	1290	414.50	0	647	0	471	0	627.50	0	597	0	394	0	387.50	0	291	0	408	0	484.50	0	597	0	742	0	500	0	522.50	0	390	0	246.50	0	388	0	277	0
C5_05230C_B	Ca22chr5B_C_albicans_SC5314	1145034	1146353	-	1320	8344.95	0	9800.80	0	7470.75	0	9124.40	0	7334.40	0	5478.50	0	4959.50	0	4381.50	0	6094.50	0	17618.75	0	18602.47	0	22105.50	0	21974.24	0	13161.50	0	13105.25	0	11151.25	0	16352.67	0	13141.65	0
C5_05240C_B	Ca22chr5B_C_albicans_SC5314	1146622	1147566	-	945	163.50	0	188.50	0	145.50	0	309.25	0	203.50	0	227	0	145.50	0	145	0	190.50	0	139.50	0	144.50	0	204	0	174.25	0	125	0	107.50	0	91	0	113.50	0	115.50	0
C5_05250C_B	Ca22chr5B_C_albicans_SC5314	1147755	1148510	-	756	471.29	0	627.50	0	475.25	0	641	0	546	0	390	0	418	0	319	0	377	0	622	0	651	0	907	0	759.50	0	474	0	412	0	357	0	505.50	0	392	0
C5_05260W_B	Ca22chr5B_C_albicans_SC5314	1148661	1149281	+	621	368.50	0	442.50	0	471.50	0	408	0	419	0	327	0	301	0	230	0	336.50	0	550.25	0	505	0	703	0	461.50	0	303	0	278	0	278	0	346	0	314	0
C5_05270C_B	Ca22chr5B_C_albicans_SC5314	1149326	1150237	-	912	599.50	0	738	0	527	0	725.50	0	571.25	0	531.50	0	453	0	401.50	0	487	0	620	0	688.67	0	796	0	709	0	411.17	0	415.50	0	355.67	0	510	0	478.50	0
C5_05280C_B	Ca22chr5B_C_albicans_SC5314	1150378	1150872	-	495	329.50	0	324	0	279.50	0	381.50	0	321.75	0	279.75	0	236.50	0	196.50	0	243.50	0	192.50	0	227	0	265	0	231.50	0	170.50	0	158.75	0	112.50	0	176.50	0	152	0
C5_05290C_B	Ca22chr5B_C_albicans_SC5314	1151044	1151391	-	348	521	0	626	0	491.25	0	603	0	478.50	0	375.75	0	359.75	0	328.29	0	382.75	0	555.50	0	618.25	0	759.17	0	737.50	0	410	0	438	0	353	0	550	0	435.50	0
C5_05300W_B	Ca22chr5B_C_albicans_SC5314	1151806	1152519	+	714	1721.50	0	2155	0	1624.50	0	2125.75	0	1660.50	0	1375.33	0	1101	0	1165.75	0	1400.42	0	1916	0	2068.33	0	2486.67	0	2242.25	0	1373.50	0	1259.50	0	1068.97	0	1610.29	0	1356.50	0
C5_05310W_B	Ca22chr5B_C_albicans_SC5314	1152664	1153254	+	591	1799	0	2362	0	1765.75	0	2161.50	0	1619	0	1306.75	0	1248.75	0	1151.75	0	1460.50	0	2151	0	2291	0	3140.50	0	2604.75	0	1602.50	0	1624	0	1355	0	2126.75	0	1728.50	0
C5_05320C_B	Ca22chr5B_C_albicans_SC5314	1153307	1154203	-	897	3470.17	0	4222	0	2817	0	3890.67	0	2999.17	0	2434.50	0	2035	0	1863.50	0	2471.50	0	1721	0	1895.50	0	2371	0	1487.25	0	1160	0	1007	0	911.17	0	1354	0	1093.50	0
C5_05330C_B	Ca22chr5B_C_albicans_SC5314	1154435	1155421	-	987	600	0	867.50	0	734.50	0	844	0	676.50	0	586.67	0	556.50	0	466.50	0	557.75	0	694	0	808	0	1021.25	0	844.75	0	524	0	540	0	445	0	641.50	0	588	0
C5_05340W_B	Ca22chr5B_C_albicans_SC5314	1155864	1157111	+	1248	1282	0	1614.67	0	1009.83	0	1083.50	0	1003.83	0	770.50	0	768	0	580.50	0	757.50	0	830.25	0	1071	0	1167.50	0	711	0	454	0	441.50	0	377.50	0	580.50	0	552	0
C5_05350W_B	Ca22chr5B_C_albicans_SC5314	1157308	1158582	+	1275	609	0	701.50	0	504.50	0	652.50	0	534.50	0	436.67	0	365.50	0	284.50	0	377	0	290.50	0	326.50	0	383	0	245	0	169.50	0	160.50	0	148.50	0	188.50	0	147.75	0
C5_05360C_B	Ca22chr5B_C_albicans_SC5314	1158613	1161306	-	2694	6012.07	0	6796	0	5431.25	0	6647.17	0	5578.83	0	4417.67	0	3659	0	3190.50	0	4379	0	20020.29	0	21839.75	0	27265.83	0	19991.50	0	13414.46	0	12893.50	0	9561.50	0	15461.75	0	12248.25	0
C5_05370C_B	Ca22chr5B_C_albicans_SC5314	1161483	1164473	-	2991	3012	0	3732.33	0	2949	0	3844.25	0	3362.50	0	2671.50	0	2310.50	0	1973.33	0	2381	0	3405	0	4019	0	4683.67	0	3572.50	0	2497.83	0	2518	0	1810.50	0	2703	0	2370	0
C5_05380W_B	Ca22chr5B_C_albicans_SC5314	1164630	1166006	+	1377	4271.33	0	6093.50	0	4320.50	0	5291	0	4712	0	3958.50	0	3236	0	2673	0	3666.50	0	5249	0	5845.50	0	7382.50	0	6281.83	0	4249	0	3973.50	0	3286.83	0	4829.58	0	4282.50	0
C5_05390C_B	Ca22chr5B_C_albicans_SC5314	1166025	1167380	-	1356	10799	0	12514.67	0	10633.75	0	12914.75	0	10146.50	0	8568.50	0	6711.25	0	6568.50	0	8115.75	0	8358	0	8573.25	0	10944.50	0	8608.15	0	5362.50	0	5636.50	0	4784.50	0	6886.50	0	5384.75	0
C5_05400W_B	Ca22chr5B_C_albicans_SC5314	1168218	1169534	+	1317	862.50	0	1167.50	0	922	0	1076	0	1006	0	782.50	0	714.75	0	610	0	778	0	937.50	0	1090.50	0	1268	0	1057	0	694	0	618.50	0	507.67	0	760.12	0	655.75	0
C5_05410C_B	Ca22chr5B_C_albicans_SC5314	1169582	1171351	-	1770	12116	0	14224.75	0	11178.33	0	17355.50	0	14626.92	0	11445.17	0	9231.50	0	9632	0	11913.33	0	5000.50	0	5218.33	0	6419	0	4877.33	0	2965.50	0	3506	0	3179.50	0	4634.50	0	4149	0
C5_05430W_B	Ca22chr5B_C_albicans_SC5314	1172208	1172732	+	525	3283.25	0	3965.08	0	3531.45	0	3309.33	0	2871.50	0	2249.42	0	2539.25	0	2116.42	0	3112.17	0	3619.58	0	3842.25	0	4920.83	0	4081.58	0	2333.50	0	2948	0	2791.25	0	4050.50	0	3829.45	0
C5_05440C_B	Ca22chr5B_C_albicans_SC5314	1172757	1175015	-	2259	29835.50	0	40423.65	0	34384.29	0	49441.50	0	42351.17	0	33672.87	0	26607.33	0	26207.50	0	36222.28	0	47599.08	0	53683.42	0	63507.08	0	59694.00	0	37906.45	0	39511.26	0	31522.92	0	46005.70	0	44679.50	0
C5_05450C_B	Ca22chr5B_C_albicans_SC5314	1175288	1175968	-	681	4669.62	0	5817.75	0	4740	0	6638.50	0	5562	0	4653.75	0	3359.75	0	3445.42	0	4370	0	4846.25	0	5210.92	0	6395.55	0	5450	0	3686.75	0	3800.25	0	3062.17	0	4285.50	0	3666	0
C5_05460C_B	Ca22chr5B_C_albicans_SC5314	1176018	1176479	-	462	423.50	0	493.50	0	365	0	619.50	0	460.50	0	363	0	247	0	287.50	0	366	0	313.50	0	361.83	0	382.50	0	360.50	0	217	0	273.33	0	148.50	0	272	0	282.50	0
C5_05470W_B	Ca22chr5B_C_albicans_SC5314	1176478	1178316	+	1839	3066	0	3594.50	0	2909	0	4161.25	0	3524.17	0	2832	0	2262.17	0	1963	0	2641.50	0	3733.50	0	3607.83	0	4661.50	0	4036	0	2626.50	0	2785	0	2267.75	0	3204	0	2438	0
C5_05480W_B	Ca22chr5B_C_albicans_SC5314	1178410	1179522	+	1113	10326.33	0	12690	0	10021.75	0	16222.42	0	12040.17	0	11155.50	0	8069.25	0	8644.50	0	10059.50	0	20317.18	0	20429.92	0	25547	0	19343.83	0	12306.17	0	12677.50	0	11172.33	0	16671.50	0	11921.90	0
C5_05490C_B	Ca22chr5B_C_albicans_SC5314	1179519	1181024	-	1506	9999.75	0	11080.50	0	9094	0	12045.50	0	10092.65	0	7368.61	0	5669.50	0	6171.40	0	7182.25	0	5815.50	0	7179.50	0	7845.50	0	6847	0	4466	0	4325.67	0	3191	0	4846.50	0	3999.67	0
C5_05500C_B	Ca22chr5B_C_albicans_SC5314	1182232	1182990	-	759	4727.35	0	6033.97	0	4932.03	0	6986.21	0	6534.55	0	5068.80	0	3630.46	0	3954.00	0	5271.02	0	3659.53	0	4501.34	0	4602.62	0	3667.76	0	2683.70	0	2794.27	0	2092.53	0	2982.65	0	2811.41	0
C5_05510C_B	Ca22chr5B_C_albicans_SC5314	1188869	1189180	-	312	157	0	133.50	0	95	0	359.67	0	353.12	0	374.17	0	141.50	0	195.50	0	180.50	0	368	0	414.62	0	573.50	0	702	0	526.50	0	544	0	455	0	647	0	474.50	0
C6_00010W_A	Ca22chr6A_C_albicans_SC5314	5	346	+	342	20.07	0	10.07	0	9.63	0	12.50	0	12.13	0	13.92	0	7.17	0	4.63	0	4.85	0	6.03	0	5.37	0	8.27	0	3.74	0	7.34	0	1.74	0	2.94	0	3.68	0	1.31	0
C6_00020W_A	Ca22chr6A_C_albicans_SC5314	3622	4008	+	387	557	0	751	0	470.50	0	721	0	707	0	435	0	424	0	378	0	487	0	943	0	976	0	1185.75	0	1011.40	0	657	0	679.50	0	610.50	0	885	0	724	0
C6_00030W_A	Ca22chr6A_C_albicans_SC5314	5545	6069	+	525	402.20	0	617.32	0	471.50	0	839.20	0	613.40	0	507.50	0	456.00	0	426.18	0	609.40	0	506.47	0	601.49	0	735.97	0	529.65	0	333.42	0	397.24	0	266.40	0	444.91	0	340.27	0
C6_00060W_A	Ca22chr6A_C_albicans_SC5314;Ca22chr6A_C_albicans_SC5314	6928;6995	6966;7038	+;+	83	123	0	112.75	0	65.50	0	164.50	0	201.50	0	170.50	0	172.75	0	191	0	131	0	35.50	0	17	0	24.50	0	38.50	0	27.75	0	32.75	0	36	0	37	0	26.50	0
C6_00070C_A	Ca22chr6A_C_albicans_SC5314	7276	9894	-	2619	2781.92	0	3386.37	0	2628.17	0	3727.58	0	3464.67	0	2633.67	0	2095.50	0	1810.58	0	2401.75	0	2869.50	0	3415.08	0	4199.20	0	4329.67	0	2841.75	0	2963.25	0	2053.92	0	2955.92	0	2592.50	0
C6_00080C_A	Ca22chr6A_C_albicans_SC5314	10260	11345	-	1086	571	0	750.50	0	577.75	0	987.50	0	778.25	0	670	0	552.64	0	461	0	533.50	0	482.50	0	524	0	749.50	0	635.50	0	404.50	0	391.90	0	345.55	0	465.50	0	359.50	0
C6_00090W_A	Ca22chr6A_C_albicans_SC5314	11580	11948	+	369	457	0	522	0	403.25	0	540.50	0	484.75	0	391.50	0	267	0	320.50	0	373	0	253.50	0	312.50	0	321.25	0	284	0	181	0	224	0	159	0	257	0	189.50	0
C6_00100C_A	Ca22chr6A_C_albicans_SC5314	11950	12543	-	594	2996.65	0	3803.08	0	2945.75	0	3719.12	0	2781.50	0	2239	0	1811	0	1817.50	0	2265.25	0	2355	0	2337	0	2975.75	0	2456	0	1464.75	0	1530.00	0	1244.10	0	1885	0	1579	0
C6_00110C_A	Ca22chr6A_C_albicans_SC5314	12648	13433	-	786	499.50	0	598	0	487	0	539	0	438	0	405.75	0	368.67	0	275.50	0	398.25	0	236.50	0	288	0	320.50	0	356.50	0	216.50	0	240.50	0	174	0	253.50	0	243	0
C6_00120W_A	Ca22chr6A_C_albicans_SC5314	13533	13778	+	246	116	0	106.50	0	95.50	0	98.50	0	99	0	76.50	0	55.50	0	72	0	93	0	94	0	126	0	129	0	104.50	0	62.75	0	72	0	57	0	75.50	0	72	0
C6_00130C_A	Ca22chr6A_C_albicans_SC5314	13792	16029	-	2238	6821.67	0	8997	0	7334	0	9520.67	0	7319	0	6702	0	5274.17	0	4971	0	6291	0	8127.81	0	8827.44	0	10756.33	0	10242.17	0	6333.25	0	6644.50	0	5466.17	0	8748.87	0	7165.50	0
C6_00140C_A	Ca22chr6A_C_albicans_SC5314	16129	16587	-	459	320	0	322.50	0	299	0	399	0	302.50	0	243.50	0	201.50	0	173	0	262	0	480.50	0	450	0	620.50	0	565.50	0	433.50	0	382	0	260	0	410.50	0	344	0
C6_00150W_A	Ca22chr6A_C_albicans_SC5314	17283	18128	+	846	14341.00	0	13385.08	0	12631.50	0	12772.25	0	10440.75	0	8137.08	0	8525.08	0	8091.67	0	10925.17	0	16883.33	0	20271	0	23457.75	0	19696.50	0	12898.08	0	15720.50	0	13567.33	0	19408.75	0	17980	0
C6_00160W_A	Ca22chr6A_C_albicans_SC5314	18356	18682	+	327	9138.12	0	9069	0	7732.50	0	9402.67	0	8341.50	0	6137.50	0	4765	0	5180.50	0	6044.50	0	2444.50	0	2523	0	2742	0	2373	0	1641.25	0	1646	0	1592	0	2040.25	0	1720	0
C6_00170C_A	Ca22chr6A_C_albicans_SC5314	18679	20661	-	1983	6380.28	0	7844.26	0	6600.06	0	9062.96	0	7289.13	0	6105.98	0	4944.47	0	4349.95	0	6016.93	0	6857.65	0	7773.80	0	9633.27	0	9432.64	0	6255.08	0	6013.02	0	4314.30	0	6389.34	0	5717.20	0
C6_00180C_A	Ca22chr6A_C_albicans_SC5314	20920	21525	-	606	620.33	0	754.25	0	515	0	1071.92	0	893.75	0	675	0	505.50	0	498.75	0	544	0	245	0	284	0	336.50	0	192.50	0	160.50	0	124.83	0	89	0	197	0	142.50	0
C6_00190W_A	Ca22chr6A_C_albicans_SC5314	21616	22845	+	1230	3081	0	3629.75	0	3045.50	0	3873.50	0	3563.50	0	2554	0	1964.50	0	1996.50	0	2255.50	0	3455	0	3911.50	0	4615	0	3143.50	0	2223	0	2078.50	0	1576	0	2450.50	0	1957	0
C6_00200C_A	Ca22chr6A_C_albicans_SC5314	22858	23190	-	333	1629.67	0	1981.17	0	1527.50	0	2201	0	1703.50	0	1274	0	1196	0	1032	0	1482.67	0	2159.50	0	2085	0	2540.50	0	2815	0	1585.50	0	1668	0	1390	0	2056.50	0	1602.50	0
C6_00210W_A	Ca22chr6A_C_albicans_SC5314	23379	24626	+	1248	4151	0	5319	0	4275.50	0	5734	0	4765.50	0	3704.50	0	2789	0	2781.50	0	3442	0	5905.50	0	6450.50	0	7695.33	0	6832.50	0	4603.50	0	4462.50	0	3857.50	0	5473	0	4319	0
C6_00220C_A	Ca22chr6A_C_albicans_SC5314	24672	24754	-	83	74.50	0	109.50	0	70	0	97	0	92.25	0	44.25	0	46	0	83.50	0	77	0	40.50	0	41	0	51.50	0	62	0	48.50	0	40.50	0	40	0	68.50	0	57	0
C6_00230W_A	Ca22chr6A_C_albicans_SC5314	24834	25922	+	1089	560.25	0	853.75	0	681.67	0	786.25	0	718.75	0	584	0	563.25	0	454.25	0	592	0	449.33	0	514	0	630.25	0	607.50	0	367.50	0	380.83	0	330	0	458.25	0	410.50	0
C6_00240C_A	Ca22chr6A_C_albicans_SC5314	25917	26810	-	894	1251	0	1903.83	0	1493.50	0	1710.50	0	1410.83	0	1224.25	0	1215.17	0	961.42	0	1340.75	0	920	0	1086.50	0	1422.25	0	1434.83	0	782	0	861	0	711	0	993.25	0	1009.64	0
C6_00250W_A	Ca22chr6A_C_albicans_SC5314	26954	28600	+	1647	4707.50	0	6094.67	0	4923	0	5893.50	0	4657.50	0	4376.50	0	3658.50	0	3606	0	4218	0	4018.50	0	4776.50	0	5850.67	0	4460.67	0	2584	0	2676	0	2476	0	3549.50	0	3103.50	0
C6_00260W_A	Ca22chr6A_C_albicans_SC5314	28770	29879	+	1110	3781.83	0	4754.67	0	4117.25	0	4559	0	3786.50	0	3211.75	0	2706	0	2534	0	3578.33	0	3857.50	0	4704.33	0	5575.33	0	4436.42	0	2913.67	0	2961.67	0	2438.50	0	3539.50	0	3104.50	0
C6_00270W_A	Ca22chr6A_C_albicans_SC5314	30052	30744	+	693	1222.50	0	1452	0	1205.50	0	1621.50	0	1257	0	1044.50	0	855	0	811.50	0	984.50	0	880	0	998	0	1285	0	1327	0	818.50	0	805.50	0	707.50	0	994.83	0	783.50	0
C6_00280W_A	Ca22chr6A_C_albicans_SC5314	32516	35077	+	2562	44754.50	0	55951.25	0	48516.50	0	55170.17	0	46614	0	37681.50	0	34206.58	0	28532.17	0	39976.50	0	54562.67	0	60720.40	0	79046.67	0	74182.58	0	46056.33	0	48473.92	0	38550.50	0	57413.25	0	52015.83	0
C6_00290W_A	Ca22chr6A_C_albicans_SC5314	39723	41777	+	2055	48530.58	0	60136.20	0	51402.32	0	63310.23	0	53948.04	0	43822.75	0	38396.75	0	33643.58	0	49521.25	0	53976.42	0	64250.83	0	77627.83	0	61210.92	0	42907.42	0	43980.08	0	34998.25	0	53336.62	0	49332.73	0
C6_00300C_A	Ca22chr6A_C_albicans_SC5314	43796	46627	-	2832	8075.75	0	11371.25	0	8723.50	0	11079.33	0	8839.08	0	7623.56	0	6593	0	5788	0	7009.08	0	11544.50	0	13111.42	0	15728.75	0	14105.75	0	8515.88	0	8789.58	0	6962	0	10624.83	0	8928.25	0
C6_00310W_A	Ca22chr6A_C_albicans_SC5314	47121	49541	+	2421	5342.75	0	7309.75	0	6008	0	6758.50	0	5875.75	0	4365.75	0	4053.33	0	3725	0	4632	0	9161	0	10346.50	0	12640.17	0	9566.50	0	6696	0	6563.50	0	5239.75	0	8067.25	0	6682.25	0
C6_00320C_A	Ca22chr6A_C_albicans_SC5314	49594	53874	-	4281	4548	0	6536.33	0	5110	0	5443.50	0	4782	0	3601.75	0	3559.50	0	2938	0	3383.50	0	2764.50	0	3763	0	4091	0	1951	0	1474.50	0	1403.25	0	881	0	1391.25	0	1177	0
C6_00330C_A	Ca22chr6A_C_albicans_SC5314	54332	56071	-	1740	15496.87	0	18584.42	0	15039.25	0	16186.75	0	13213.33	0	11977.17	0	10014.67	0	10335.75	0	11099.17	0	28598.08	0	32574.75	0	38932.70	0	24777.25	0	15930.67	0	16020.90	0	14928.58	0	21687.17	0	16690.62	0
